,node
10713,"MORAN, KEVIN"
10718,MORBIUS/DR. MICHAEL
10719,"MORDO, ASTRID"
10720,MORDRED THE EVIL
10721,"MOREAU, DAVID"
10722,"MOREAU, PHILLIP"
10723,"MORELLE, NOLAN"
10724,MORETTI
10725,"MORGAN, DR. VIVIAN"
10726,MORGAN
10727,"MORGAN, JERROLD JERR"
10728,MORG
10729,"MORLAK, MARIS"
10730,MORLEY
10731,MORLUN
10732,MORNING STAR/ZVEZDA
10733,MORPHEUS/ROBERT MARK
10734,MORPH
10735,"MORRELL, SABRINA"
10736,"MORRISON, AMANDA PAY"
10737,"MORRISON, JESSICA"
10738,MOSES
10739,MOSH/GLENN
10740,"MOSLEY, WARDEN"
10741,MOTHER INFERIOR
10742,MOTHER NIGHT/SUSAN S
10743,MOTHER-OF-PAIN
10744,MOTHER OF PEARL/
10745,MOTHER SUPERIOR
10746,MOTH/
10747,MOUNTJOY
10748,MOURNING PREY
10749,MOUSE
10750,"MOWAT, FARLEY"
10751,"MOY, ALYSSA"
10752,M-PLATE
10821,MR. DEATH
10822,MR. DOLL/NATHAN DOLL
10823,M'REEL
10824,MR. FANTASTIC DOPPEL
10825,MR. FANTASTIC/REED R
10826,MR. FEAR III/PROF. L
10827,MR. FEAR IV/ALAN FAG
10828,MR. FEAR V/
10829,MR. FEAR/ZOLTAN DRAG
10830,MR. FX/
10831,MR. IMMORTAL
10832,MR. JIP
10833,MR. JUSTICE/TIMOTHY
10834,MR. LUCK II/PHILIP G
10835,MR. LUCK/RAMON GARCI
10836,MR. MOBIUS
10837,MR. NACHT
10838,MROTH
10839,MR. PAYBACK/
10840,MR. SCRATCH
10841,MR. SCRATCH II/BLISS
10842,MR. SINISTER | AOA
10843,MR. SINISTER | MUTAN
10844,MR. SINISTER/NATHAN
10845,MR. TERMINEUS/AMODEU
10846,MR. X
10850,MS. FORTUNE/
10940,M'SHULLA
10965,MS. MARVEL II/SHARON
10966,MS. NOVA
11341,"MUELLER, AMANDA"
11342,"MUGGINS, MAMIE"
11343,"MULDOON, SGT. BRIAN"
11344,"MULDOON, TEXAS JACK"
11345,"MULLANY, MIKE"
11346,MULTIPLE MAN DOPPELG
11347,MULTIPLE MAN/JAMES A
11348,"MUMM, MAX"
11349,"MUNDY, SHANE"
11350,MUNIN
11351,MUNIPOOR
11352,"MUNOZ, CARLOS"
11353,"MUNROE, DAVID"
11354,"MUNROE, N'DARE"
11355,"MUNSON, CLAUDIA"
11356,MUNSON
11357,MURDER
11358,"MURDOCK, BATTLING JA"
11359,"MURDOCK, MATT | TIME"
11360,"MURDOCK, SISTER MAGG"
11361,MURMUR/
11362,MURMUR II/ARLETTE TR
11363,"MURPHY, JOBOA"
11364,"MURPHY, MELISSA"
11365,"MURPHY, SEAN"
11366,"MURRAY, WILLIAM T. B"
11367,MUSE/SHANNON FITZPAT
11368,MUSTANG/
11369,MUTANT MASTER
11370,MUTAURUS
11371,"MUTO, JUNZO"
11422,MYCROFT
11423,"MYLZOB'RYN, CHIEF"
11424,MYSTERIA/
11425,MYSTERIO II/DANIEL B
11426,MYSTERIO/QUENTIN BEC
11427,MYSTERIUM/DR. JOSEPH
11437,MYSTIQUE | MUTANT X-
11438,MYSTIQUE/RAVEN DARKH
11493,"NACHT, HERR"
11494,NAGA
11495,NAGALA
11496,"NAGAN, DR. ARTHUR"
11497,NAHREES [INHUMAN]
11498,NAILS/
11499,NAILS II/JOANIE EATO
11500,"NAIP, SYNTHIA"
11501,NAKKA
11502,NAKOTA
11503,"NALES, DET. REBECCA"
11506,NAMELESS ONE
11507,NAMELESS ONE II
11513,NAMORA/AQUARIA NAUTI
11514,NAMORITA DOPPELGANGE
11515,NAMORITA | MUTANT X-
11516,NAMORITA/NITA PRENTI
11517,NANABOZHO
11518,NANNY
11519,NANNY II
11520,"NAPIER, RAMONA DR."
11521,NARDI
11522,"NASH, JOHN JOHNNY TH"
11523,"NASH, SABRINA"
11524,N'ASTIRH
11525,NAUDA
11526,NAUTILUS
11527,NAVARRO
11528,NAZE
11533,N'DELE
11534,NEBULA
11535,NEBULO
11536,NEBULON
11537,NECRODAMUS
11538,NECROMANCER/DR. STEP
11539,NECROM
11540,NEDDA
11541,NEEDLE
11542,NEFFETHESK
11543,NEIFI [INHUMAN]
11544,"NEKOBAH, ROMAN"
11545,NEKRA/ADRIENNE HATRO
11546,NELIT
11547,"NELSON, CANDACE"
11548,"NELSON, DEBBIE HARRI"
11549,"NELSON, FRANKLIN FOG"
11550,NEMESIS
11551,NEOPHYTE/
11552,NEPHRI
11553,NEPTUNE [OLYMPIAN]
11554,NEPTUNIUM
11555,NEREEL
11556,NESTOR
11557,NETTLES
11558,NETWORK NINA
11559,NEUROTAP/MICHELLE BA
11560,NEUT
11561,NEUTRON
11562,"NEVILLE, KATE"
11563,"NEWELL, DIANE ARLISS"
11565,"NEWMARK, LOTUS"
11566,NEW SUN
11568,NEZARR
11633,N'GAMI
11634,N'GAMO
11635,N'GASSI
11639,NHU'ABDAR
11640,"NICHOLS, LORNA"
11641,"NICHOLS, TOM"
11642,NICKEL
11643,NICODEMUS
11644,NICODEMUS II
11645,NIELS
11646,NIGHTCRAWLER 2013
11647,NIGHTCRAWLER/KURT WA
11648,NIGHTCRAWLER | MUTAN
11649,NIGHTEYES/ERIC
11650,NIGHTFIGHTER/
11651,NIGHT FLYER
11652,NIGHTHAWK III/NEAL
11653,NIGHTHAWK II/KYLE RI
11654,NIGHTHAWK/KYLE RICHM
11655,NIGHT
11656,NIGHTINGALE/
11657,NIGHTMARE/EDVARD HAB
11658,NIGHT PHANTOM II
11659,NIGHT PHANTOM/TRAVIS
11660,NIGHT RIDER
11661,NIGHT RIDER III/HAMI
11662,NIGHTSHADE/TILDA
11663,NIGHTSIDE
11664,NIGHTSTICK/
11665,NIGHT THRASHER/DUANE
11666,NIGHTWATCH/
11667,NIGHTWIND/
11668,NIKKI/NICHOLETTE GOL
11669,"NILES, SEN. CATHERIN"
11670,NIMROD
11671,NIMROD III
11672,NINA
11673,NINGAL
11674,NINJA/
11675,NIRA
11676,"NITAL, DR."
11677,NITRO/ROBERT L. HUNT
11678,"NIVENA, JOANNA"
11679,"NIXON, RICHARD"
11835,NOBILUS
11836,NOBLE
11837,"NOCENTI, ANN"
11838,NOCTURNE/
11839,NOCTURNE II/ANGELA C
11855,NOMAD II/EDWARD FERB
11856,NOMAD III/JACK MONRO
11857,NOM
11858,"NORRISS, JACK"
11859,"NORRISS, SISTER BARB"
11860,"NORTH, DAKOTA"
11861,"NORTH, RICKY"
11862,NORTHSTAR DOPPELGANG
11863,NORTHSTAR/JEAN-PAUL
11864,NORTHSTAR | MUTANT X
11865,NOSFERATA/PURPLE HAY
11869,NOTE
11870,NOVA 0:0
11871,NOVA DOPPELGANGER
11872,NOVA DOPPELGANGER II
11873,NOVA II/FRANKIE RAYE
11874,NOVA III/FRANKIE RAY
11875,NOVA II | MUTANT X-V
11876,NOVA | MUTANT X-VERS
11877,NOVA OMEGA/GARTHAN S
11878,NOVA-PRIME
11879,NOVA/RICHARD RIDER
11880,NOX
11881,NOY
11898,NUADA
11899,"NUGENT, ALICE"
11900,NUGENT
11901,NUKE
11902,NUKLO/ROBERT FRANK J
11903,NULLITRON
11904,NUMBER NINE
11905,NUMBER ONE FAN/PROF.
11906,NUMBERS
11907,NUNTOO
11908,NURIL
11909,NURO
11910,NUTT
11911,NUWA
11996,"NYLES, JENNIFER"
11997,NZAGA
11998,OBLITERATOR [ELDER]
11999,OBLITERATOR II
12000,OBLIVION
12001,"O'BREEN, GLORIANNA"
12002,"O'BRIEN, MICHAEL"
12003,"O'BRYAN, BOB"
12004,OCCULT
12005,OCCULUS
12006,"O'CONNELL, TARYN"
12007,"O'CONNOR, A.C. ACE"
12008,"OCULUS, LT."
12009,ODDBALL/ELTON HEALEY
12010,ODIN [ASGARDIAN]
12011,"O'DONNELL, EAMON"
12012,O'DONNELL
12020,"OGADA, DR."
12021,OGRE
12022,OGRE II
12023,OGRESS/
12024,OGUN
12025,OGUR
12026,"O'HARA, GERALD"
12027,"O'HARA, ROBERT IRONG"
12028,"O'HOOLIHAN, SERGIUS"
12030,OJANI
12031,"O'KEEFE, CHANDRA"
12032,OKOYE
12033,"OLAFSON, ERIC"
12034,OLALLA
12035,OLAR
12036,OLD SKULL
12037,OLD WOMAN
12038,OLIVIER
12039,"OLLSEN, BO"
12040,"OLSEN, JIMMY"
12041,"OLSON, MRS."
12042,"O'MEARA, KATHLEEN"
12043,OMEGA-20/EUGENE
12044,OMEGA
12045,OMEGA II
12046,OMEGA RED/ARKADY ROS
12047,OMERTA/
12048,OMNIBUS/LT. DALLAS
12049,OMORO
12051,ONE ABOVE ALL [CELES
12052,ONEG
12053,"O'NEIL, BRIDGET"
12054,"O'NEILL, DET. BRADY"
12055,ONSLAUGHT
12056,ONSLAUGHT II
12057,OPSIDIAN/
12058,ORACLE/LADY SIBYL
12059,ORB
12060,ORBIT
12061,ORIGIN/PHYLLIS TWOMB
12062,ORIKAL
12063,ORINI
12064,ORKA
12065,ORPHAN
12066,ORPHAN II/GUY SMITH
12067,ORPHAN-MAKER/PETER
12068,ORWELL
12069,OSAMA
12070,"OSBORN, EMILY"
12071,"OSBORN, HARRY"
12072,"OSBORN, LIZ ALLAN"
12073,"OSBORN, NORMAN"
12074,"OSBORN, NORMIE"
12075,"O'SHAUGNESSY, COLLEE"
12076,OSHIMA
12077,OSHTUR
12078,OSIRIS
12079,"OSNICK, OLLIE"
12080,OSWALD
12081,OTHER
12082,OTHER II
12083,OTOMO
12094,OUBLIETTE/
12095,OUIJA/
12096,OUTLAW/NIGEL HIGGINS
12097,OUTRIDER II/MARTIN Z
12098,OUTRIDER/OCLIN UWIR
12099,OVERBOSS DIXON
12100,OVERMIND/GROM
12101,OVERRIDE/DR. GREGORY
12102,OVERRIDER/
12103,OWAYODATA
12104,OWL/LELAND OWLSLEY
12105,OXBOW/
12107,OX
12108,OX II/DR. KARL STRAG
12109,OX III
12110,OX IV
12111,"OXNARD, PHIL"
12112,"OXTON, PROFESSOR HEN"
12113,"OZ, DR. MALACHI"
12114,OZYMANDIAS
12115,"PACE, MICHAEL"
12116,"PACKER, ARTIE"
12117,PAGAN
12118,"PAGE, KAREN"
12119,"PAIBOK, CAPT. [SKRUL"
12120,PAI
12121,"PAINE, DR."
12122,PAIN
12123,PAINTER/WILHELM VON
12124,PAKAI
12125,PALADIN/PAUL DENNIS
12126,"PALERMO, HARRIET ROS"
12127,"PALERMO, VICTOR"
12128,"PALMIOTTI, JIMMY"
12129,PAM
12130,PANDEMONIA
12131,PANTHER CUB/
12132,PAPA GRANITE
12133,PAPA HAGG
12134,PAPA NEBO
12135,PARADIGM
12136,PARADOX
12137,PARADOX II
12138,"PARADY, CAPT. RONALD"
12139,PARALYZER
12140,"PARETSKY, DR. GARY"
12141,"PARETTI, TONY"
12142,PARIS
12143,"PARK, ARCHIE"
12144,"PARKER, BEN"
12145,"PARKER, HORACE"
12146,"PARKER, MARY"
12147,"PARKER, MARY (ROBOT)"
12148,"PARKER, MAY"
12149,"PARKER, MAY II"
12150,"PARKER, MAY III"
12151,"PARKER, MAY | TIMESL"
12152,"PARKER, PETER | TIME"
12153,"PARKER, RICHARD"
12154,"PARKER, RICHARD (ROB"
12155,"PARKS, JOE"
12156,"PARKS, JUDITH"
12157,"PARRISH, MAX"
12158,PARSON/
12159,"PARSONS, DR. DEREK"
12160,"PARTRIDGE, STEVE"
12161,PAST MASTER/PROFESSO
12162,PATCH II
12163,PATCHWORK/KYLE BARKE
12164,PATHWAY/LAURA DEAN
12165,"PATILIO, MARIE"
12166,"PATRICK, KERRY"
12167,PATRIOT/JEFF MACE
12168,"PATTERSON, JACK"
12169,"PATTON, JESS"
12170,PAVANE
12171,PAVANE II
12172,PAYBACK/
12173,"PAYGE, REEVA"
12174,"PAYNE, EDWARD"
12175,"PAYNE, MICHAEL"
12177,PEACEKEEPER/JOSHUA
12178,PEACEMONGER/
12179,PEARLA
12180,"PEARSON, AUBREY"
12181,"PEARSON, MARCY"
12182,PEATOR
12183,PECOS BILL
12184,"PEEL, EMMA"
12185,PELE II
12186,PELE/MICHI SASAKI
12187,PELIALI
12188,"PELTINO, LT."
12189,PEMBROKE
12190,PENANCE III
12191,PENANCE/MONET ST. CR
12192,"PENDRAGON, ARTHUR"
12193,"PENNINGTON, AUDRA"
12194,PENNSU
12195,"PENNYWORTH, J.C."
12196,PENTIGAAR
12197,"PEREGRINE, LE/FRANCK"
12198,"PEREZ, DET. CECILIA"
12199,"PEREZ, GEORGE"
12200,PERRIKUS
12201,PERSEPHONE
12202,PERSEPHONE II
12203,PERSUASION/KARA KILL
12204,PERUN
12205,PESTER
12206,PESTILENCE/CAPT. F.R
12207,PESTILENCE | MUTANT
12208,"PETERS, NIGEL"
12209,"PETERS, SHANA TOC"
12210,PET
12211,"PETRIE, JUDGE RICHAR"
12212,"PETROVITCH, DMITRI"
12213,"PETROVITCH, IVAN"
12214,"PEYER, DANNY"
12215,PHAE-DOR
12216,PHANTAZIA/
12217,PHANTOM EAGLE
12218,PHANTOM
12219,PHANTOM RIDER II/HAM
12220,PHARAOH KHAFRE
12221,PHARAOH RAMA-TUT
12222,PHASTOS [ETERNAL]
12223,PHAT/BILLY BOB REILL
12224,PHEMOUS
12225,P
12226,"PHILIPS, PHILIP"
12227,"PHILLIPS, HANDSOME H"
12228,"PHILLIPS, SIR GORDON"
12229,"PHIM, FATHER"
12230,PHINEAS
12231,PHOBIUS
12232,PHOBOS
12234,PHOENIX 2013
12235,PHOENIX II
12236,PHOENIX III/RACHEL S
12237,PHOSPHORUS
12238,PICARO/FELIPE
12239,PICO
12240,PIECEMEAL/GILBERT BE
12241,"PIERCE, ALEXANDER GO"
12242,"PIERCE, DONALD"
12243,"PIERSON, FRED"
12244,PIERSO [TRIONIAN]
12245,PIGSKIN/
12246,"PIKE, FRISCO"
12247,PILEDRIVER
12248,PILEDRIVER II/BRIAN
12249,PILGRIM
12250,PILGRIMM
12251,"PILLMAN, JIM"
12252,"PINKERTON, PERCIVAL"
12253,"PINKERTON, RUDY"
12254,PINK PEARL/
12255,"PINKWATER, ELLA"
12256,PINTA
12257,PIPELINE/CORMICK GRI
12258,PIPER
12259,PIP/PRINCE GOFERN
12260,PIRANHA
12261,PIRANHA II/
12262,PIROUETTE/JOBETH
12263,PISCES II
12264,PISCES/NOAH PERRICON
12265,PISTON/ANDREI SEMYAN
12266,PIXIE/ [ETERNAL]
12267,PIXIE II/
12268,P'KAR
12269,"P'KRRD, CAPTAIN"
12270,PLAGUE
12271,PLANNER
12272,PLANTMAN/SAM SMITHER
12273,PLASMA/
12274,PLASMA WRAITH
12275,PLAZM
12276,"PLEXICO, DET."
12277,PLEX INTELLIGENCE
12278,"PLUNDER, ADAM KYLE M"
12279,PLUNDERER/LORD EDGAR
12280,PLUTONIUM
12281,PLUTO [OLYMPIAN]
12424,"POGUE, BARTON"
12425,PO
12426,POISON/CECILIA CARDI
12427,"POITIER, CLAUDE"
12428,"PO, KIM"
12429,POLARIS DOPPELGANGER
12430,POLARIS/LORNA DANE
12431,POLARIS | MUTANT X-V
12432,POLESTAR/
12433,"POLOMBO, CATHY"
12434,POLTERGEIST/MICKEY S
12435,"POMEROY, SYLVIA"
12436,"PONG, WU"
12437,POPE
12438,POPEYE
12439,POPPA WHEELER
12440,PORCAL
12441,PORCUPINE/ALEX GENTR
12442,PORGA
12443,PORTAL/CHARLES LITTL
12444,"PORTER, KIM"
12445,POSITRON/RONNIE
12447,"POTTER, BETSY BEATTY"
12448,"POTTS, VIRGINIA PEPP"
12449,POUNDCAKES/MARIAN PO
12450,POWDERKEG/FRANK SKOR
12451,POWDERKEG II
12452,"POWELL, AMY"
12453,"POWELL, GRACE"
12454,POWELL
12455,"POWELL, JASON"
12456,"POWELL, JONATHAN"
12457,"POWELL, OFFICER MIKE"
12458,"POWER, DR. JIM"
12459,"POWER, DR. MAX"
12460,POWERHOUSE II/
12461,POWERHOUSE IV/
12462,POWERHOUSE/RIEG DAVA
12463,"POWER, LEFTENANT"
12464,POWER MAN/ERIK JOSTE
12465,POWER MAN III/STEELE
12466,POWER MAN II | MUTAN
12467,"POWER, MARGARET"
12468,POWER PRINCESS/ZARDA
12469,POWERSURGE/ILLARION
12860,PRADDA FOL
12861,"PRAZNIKI, ANNIE"
12862,"PRAZNIKI, SYLVIA"
12863,"PRAZNIKI, VICTOR"
12864,PREECHA
12865,"PRENTISS, BETTY DEAN"
12866,PRESIDENT ITOES [TRI
12867,PRESTER JOHN
12868,PRETTY BOY
12869,PRETTY LARRY
12870,PRETTY PERSUASIONS/H
12871,PREYY
12872,PRIMAX/JAROMEL
12873,PRIME MOVER
12874,"PRIMO, ALEXIS"
12875,PRIMUS
12876,PRIMUS II
12877,PRINCE BAYAN
12878,"PRINCE, DIANA"
12879,PRINCE REY
12880,PRINCESS FEN [ATLANT
12881,PRINCESS NEPTHYS/SAN
12882,PRINCESS PEARLA
12883,PRINCESS PYTHON/ZELD
12884,PRINCESS SANDELLA
12885,PRINCESS ZAFINA
12886,PRINCESS ZANDA
12887,PRISM
12888,"PROCTOR, COORDINATOR"
12889,PROCTOR
12890,PRODIGAL/
12891,PRODIGY/
12892,PROFESSOR ANGST/DR.
12893,PROFESSOR GIBBON/
12894,PROFESSOR POWER/ANTH
12895,PROFESSOR XAVIER 201
12896,PROFESSOR X/CHARLES
12897,PROFESSOR X DOPPELGA
12898,PROFESSOR X | EARTH
12899,PROFESSOR X | MUTANT
12900,PROGENITOR
12901,PROJECTOR/
12902,"PRO, LE/"
12903,PROMETHEUS II
12904,PROMETHEUS [OLYMPIAN
12905,PROSH
12906,"PROSPERO, DR./HARPER"
12907,PROTECTOR III/
12908,PROTEUS II
12909,PROTOCIDE/PRIVATE CL
12910,PROTO-GOBLIN/VAN ADD
12911,"PROUST, PAUL"
12912,"PROVENZANO, PAULIE"
12914,PROWLER/HOBIE BROWN
12915,PROWLER III/RICK LAW
12916,"PRYDE, CARMEN"
12917,"PRYDE, TERRI"
12918,PSI-BORG/
12919,PSI-LORD/FRANKLIN BE
12920,PSIMON
12921,PSIREN
12922,PSI-WOLF/NIKOLAI VON
12927,PSYCHE II/PSYKOS/RON
12928,PSYCHO-MAN
12929,PSYKLOP
12930,PSYLOCKE 2013
12931,PSYLOCKE/ELISABETH B
12932,PSYNAPSE
12933,PUCK DOPPELGANGER
12934,PUCK DOPPELGANGER II
12935,PUCK/EUGENE MILTON J
12936,PUCK | MUTANT X-VERS
12937,PUDDLEGULP
12938,"PUENTES, DONNA MARIA"
12939,PUFF ADDER
12940,"PULASKI, JOSEPHINE J"
12941,PULSAR II/LAN
12942,PULSAR/PLOR
12943,PULSE/
12944,PULSE II/
12945,PULSSUS
12946,PUMA/THOMAS FIREHEAR
12947,PUMPKIN
13057,PUNCHOUT
13059,PUNISHER/FRANK CASTL
13060,PUNISHER
13061,PUNISHER II/FRANK CA
13063,PUPPET MASTER/PHILLI
13064,PUPPY
13065,"PURL, DR. NOAH"
13066,PURPLE MAN/ZEBEDIAH
13067,PURSUER
13068,"PUSHKIN, IVAN"
13137,PYLLAR
13138,"PYRAKH, COMMANDER"
13139,PYRE
13140,PYRE II
13141,PYRO/ALLERDYCE JOHNN
13142,PYRON/
13190,QABIRI
13191,Q
13192,QIRMET
13193,QNAX
13210,QUAGMIRE
13211,QUANTUM
13212,QUARK
13213,QUARRY
13214,"QUARTERMAIN, CLAY"
13215,QUASAR DOPPELGANGER
13216,QUASAR
13217,QUASAR II
13218,QUASAR III/WENDELL V
13219,QUASIMODO
13220,"QUAYLE, DAN"
13221,QUEEN DIVINE JUSTICE
13222,QUEEN KNORDA/NORA QU
13223,QUEEN OF STAR SWORDS
13224,QUENTINO
13225,"QUENTIN, RALPH"
13226,"QUESADA, JOE"
13227,QUESTA
13228,QUICKSAND
13229,QUICKSILVER DOPPELGA
13230,QUICKSILVER | MUTANT
13231,QUICKSILVER/PIETRO M
13232,QUIET BILL
13233,QUILL
13234,"QUINN, ASHLEY"
13235,"QUINN, MIRANDA/M'RYN"
13236,"QUINN, MR."
13237,"QUINN, PAMELA"
13238,QUISLING
13239,QUORUM/
13240,Q'WAKE/QUAKE
13245,RAA
13246,RA'AL
13247,RABBIT
13248,"RABIN, GRETTA"
13249,"RACAL, CONSTANTIN"
13250,"RADCLIFFE, TODD"
13251,"RADD, FENNAN"
13252,RADIOACTIVE MAN/DR.
13253,RADIOACTIVE MAN II/D
13254,RADION
13255,RADIUM
13256,RADIUS/JARED CORBO
13257,RAGA
13258,RAGAR
13259,RAGA-SHAH
13260,RAGE/ELVIN DARYL HAL
13261,RAGGADORR
13262,RAHL
13263,"RAHN, TAMARA"
13264,RAI
13265,"RAINBOW, BECKY"
13266,RAINBOW
13267,"RAINTREE, VIVIAN"
13268,RAKESH
13269,"RAKIM, SEN. KAMAL"
13270,RAKKUS
13271,RAKSOR [SKRULL]
13272,"RALEIGH, RICHARD"
13273,RALF
13274,"RALSTON, SENATOR ROB"
13275,RAMA KALIPH
13276,RAMAN
13277,"RAMBEAU, FRANK"
13278,"RAMBEAU, MARIA"
13279,RAMBO
13280,"RAMIREZ, ALMA"
13281,"RAMIREZ, JAVIER"
13282,"RAMIREZ, LUIS"
13283,"RAMIREZ, MARTA"
13284,"RAMIREZ, ROSA"
13285,RAMONDA
13286,RAMON
13287,"RAMOS, MANUEL"
13288,"RAMOS, ROGER"
13289,RAMPAGE/STUART CLARK
13290,RAMROD
13291,RAMROD II
13292,RAMROD III/
13293,RAMSHOT/
13294,"RAM, SIR"
13295,RANDAK
13296,"RANDEAU, DR."
13297,"RAND, HEATHER DUNCAN"
13298,RANDI
13299,RANDOM
13300,RANDOM II/MARSHALL E
13301,RANGER I/
13302,RANGER II
13303,"RANIER, MIKE"
13304,"RANN, COMMANDER ARCT"
13305,"RANSOME, DR. SUSAN"
13306,"RANSOME, JENNIFER AM"
13307,RAPIDO
13308,RAPIER
13309,RAPTAR
13310,RAPTOR II/PROFESSOR
13311,RAPTOR/PAUL HAZLETT
13312,RAPTURE/SISTER JOY
13313,RAPUNZEL
13314,RASCAL/
13315,"RASPUTINA, ALEXANDRA"
13316,"RASPUTINA, ILLYANA I"
13317,RASPUTIN
13318,"RASPUTIN, LUCIFER"
13319,"RASPUTIN, MIKHAIL"
13320,"RASPUTIN, NIKOLAI"
13321,"RASSITANO, MAD DOG"
13322,RAT
13323,"RATLIFF, OFFICER LAR"
13324,RATTACK
13325,RATTLER
13326,RAVAGE/PROF. GEOFFRE
13327,"RAVEN, HELEN"
13328,RAVEN
13329,"RAVEN, LT. JACOB"
13330,"RAVEN, MATTHEW"
13331,RAVEN | MUTANT X-VER
13332,"RAVEN, SABBATH"
13333,"RAVEN, SABBATH II/EL"
13334,RAVENWOOD
13335,RAVONNA LEXUS RENSLA
13336,RAWHIDE KID
13337,RAX
13338,"RAYMOND, ANN"
13339,"RAYMOND, FRED"
13340,"RAYMOND, HENRY/ADAM"
13341,"RAYMOND, NORA JONES"
13342,RAZA LONGKNIFE
13343,RAZORBACK/
13344,RAZORBLADE/
13345,RAZORBLADE II/
13346,RAZORFIST
13347,RAZORFIST II
13348,RAZORFIST III
13349,RAZORFIST IV/MARCO S
13350,RAZORFIST ROBOT
13351,RAZOR/
13352,RAZOR WIRE/
13353,RAZORWIRE
13354,"REAGAN, NANCY"
13355,"REAGAN, RONALD"
13356,"REANDEAU, DR."
13357,REANIMATOR/
13358,REAPER
13359,REAPER II
13360,REAVER/JOSHUA STRAGG
13361,"REAVES, VERNON"
13363,REBEL/
13364,REBO
13365,REBOUND/
13366,RECKLESS ERIC/
13367,RECOIL/
13368,RECORDER II
13369,REDEEMER/CRAIG SAUND
13370,RED GHOST/IVAN KRAGO
13371,RED GUARDIAN II/ALEX
13372,RED GUARDIAN III/DR.
13373,RED GUARDIAN IV
13374,RED GUARDIAN V
13375,REDJEK/
13376,RED QUEEN
13381,RED RAVEN
13382,RED RAVEN II
13383,RED RONIN
13384,RED SHIFT
13385,RED SKULL II/ALBERT
13386,RED SKULL/JOHANN SCH
13387,REDSTONE/
13388,REDWING
13389,REDWING II
13391,RED WOLF II
13392,RED WOLF III/WILL TA
13393,RED WOLF/WILDRUN
13394,REE
13395,"REESE, MURRAY"
13396,"REEVES, MAJOR"
13397,REFLEX/
13398,REIGNFIRE/
13399,REI
13400,REIKO
13401,"REILLY, MAVIS"
13402,REINHOLDT
13403,"REINMAN, PAULA"
13404,"REISS, JACOB"
13405,"REISZ, RAY"
13406,REJECT/RAN-SAK [DEVI
13407,RELAY
13408,REMIPED
13410,REMORA
13411,REM-RAM/
13412,"RENKO, DR. IRENO"
13413,"RENO, AGENT"
13414,REPLICUS
13415,REPTILLA
13416,REPTYL
13417,REQUIEM/
13418,"RESTON, CLIVE"
13419,RETREAD
13420,REVELATION
13421,REVELATION II/
13422,REVENANT/
13423,REVERB
13424,"REVER, BRAD"
13425,"REVER, DAN"
13426,REXEL TOIVEN
13427,"REYES, DR. CECELIA"
13428,"REYES, DR. DANIEL"
13429,"REYNOLDS, DR."
13430,"REYNOLDS, KATHERINE"
13431,"REYNOLDS, LINDY"
13450,RHAPSODY/RACHEL ARGO
13451,RHINO
13452,"RHODES, MR."
13453,"RHODES, MRS."
13454,"RICHARDS, FRANKLIN 2"
13455,"RICHARDS, FRANKLIN B"
13456,"RICHARDS, FRANKLINK"
13457,"RICHARDS, NATHANIEL"
13458,"RICHARDS, REED | EAR"
13459,"RICHARDS, REED | MUT"
13460,"RICHMOND, DELROY"
13461,"RICKMAN, JONATHAN"
13462,RICOCHET RITA
13463,RICOCHET/SEN. STEVEN
13464,RICTOR/JULIO ESTEBAN
13465,"RIDDLEY, HIRAM RAM"
13466,"RIDER, CHARLES"
13467,"RIDER, GLORIA"
13468,"RIDER, ROBERT ROBBIE"
13469,"RIDGE, CHRISTINA DEV"
13470,"RIDGEWAY, DAWN"
13471,"RIESER, ROB"
13472,"RIFKIN, BIFF"
13473,"RIFKIN, MARJORIE"
13474,RIGER
13475,RIGHT
13476,RIGHT-WINGER/JEROME
13477,"RIGOLETTO, DON DANTE"
13478,"RILEY, JACK"
13479,"RILEY, KIM"
13480,"RILEY, MARIEL"
13481,RINGER/ANTHONY TONY
13482,RINGER II
13483,RINGLEADER
13484,RINGLET
13485,RINGMASTER/MAYNARD T
13486,RINGO KID
13488,RINGTOSS
13489,RINTRAH DOPPELGANGER
13490,RINTRAH
13491,"RIORDAN, JIMMY"
13492,RIOT-ACT/
13493,RIOT/HEIDI SLATKIN
13494,RIOT II/
13495,RIP
13496,RIPPER/DR. JACQUELIN
13497,RIPSTER
13498,RIPTIDE
13499,RISQUE/GLORIA
13500,"RITTER, DEBORAH"
13501,"RITTER, DONALD"
13502,"RIVERA, DR. JASON"
13503,"RIVERA, MS."
13504,"RIVERS, JERRY"
13510,"ROBERTS, CHESS"
13511,"ROBERTSON, AMANDA"
13512,"ROBERTSON, JOE"
13513,"ROBERTSON, MARTHA"
13514,"ROBERTSON, PROF. BOB"
13515,"ROBERTSON, RANDY"
13516,"ROBERTS, TED"
13517,"ROBESON, PROFESSOR K"
13518,"ROBINSON, LUCY"
13519,ROC/
13520,ROCKETLAUNCHER/
13521,ROCKET RACCOON
13522,ROCKET RACER II/
13523,ROCKET RACER/ROBERT
13524,ROCK PYTHON
13525,ROCK/SAMUEL JOHN ROC
13526,ROCKWALL
13531,"RODGERS, MARIANNE"
13532,RODOR
13533,"RODRIGUEZ, DEBRA"
13534,"RODRIGUEZ, DET. PHIL"
13535,"ROEBERG, SEN."
13536,"ROGERS, CAPT. STEVEN"
13537,"ROGERS, GAYLE"
13538,"ROGERS, W.T."
